User_ID,Scenario_ID,Question_Text,P_human_final,P_human_syn,Risk_final,Subj_final,Info_final,Lit_final,Trust_Norm_final
15,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.75
18,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.25
19,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.75
22,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.5
26,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.75,0.625
28,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.625
30,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.625
31,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.875
32,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.5
35,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.25,0.25
39,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,1.0,0.75
40,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.75
41,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.0,0.375
43,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.5
44,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.75,0.625
45,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.75
46,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.5,0.75
0,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,0.5
2,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,0.5
8,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.75,0.5
9,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.0,0.125
11,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,0.5
12,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,0.5
14,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,0.25
18,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,0.25
23,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,0.5
24,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.25,0.375
27,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,0.75
29,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,0.75
31,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,0.875
32,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,0.5
33,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.75,0.5
34,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,1.0
35,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.25,0.25
36,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,1.0,0.0,1.0,0.0,1.0,0.5,1.0
39,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,1.0,0.75
41,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.0,0.375
42,10,Giám đốc y khoa thử nghiệm vaccine giai đoạn 3 (100.000 người) trong đại dịch. Có 5 ca đông máu hiếm gặp. Báo cáo mới cho thấy lỗi nhiệt độ kho làm ảnh hưởng 30.000 liều (không rõ mất tác dụng hay thành chất độc).,0.0,1.0,1.0,0.0,1.0,0.5,0.625
0,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.5
1,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.75,0.625
2,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.5,0.5
3,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.5,0.75
5,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.75,0.125
6,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,1.0,0.875
16,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.75,0.625
18,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.25
20,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.75,0.375
21,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.25,0.375
22,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.5
23,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.5
25,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.25,0.25
26,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.75,0.625
28,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.625
29,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.75
30,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.5,0.625
32,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.5,0.5
33,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.75,0.5
34,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,1.0
39,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,1.0,0.75
41,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,1.0,0.0,1.0,0.0,1.0,0.0,0.375
46,11,Kiến trúc sư trưởng phát hiện tòa tháp 80 tầng (12.000 người) sẽ sập nếu gió >120km/h do lỗi cộng hưởng. Biến đổi khí hậu khiến bão mạnh tăng đột biến. Sửa chữa tốn 1.500 tỷ và gây phá sản chủ đầu tư.,0.0,1.0,1.0,0.0,1.0,0.5,0.75
0,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.5
1,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.75,0.625
2,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.5
3,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.75
4,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.75,0.75
6,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,1.0,0.875
7,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.625
8,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.75,0.5
9,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.0,0.125
10,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.25
12,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.5
13,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.75
16,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.75,0.625
17,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.75,0.625
18,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.25
21,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.25,0.375
22,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.5
23,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.5
24,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.25,0.375
25,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.25,0.25
29,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.75
30,12,"Bạn là nhà báo điều tra tại quê nhà. Tập đoàn X (""lá phổi"" kinh tế nuôi sống 10.000 dân, bao gồm bố và em gái bạn) đang tham nhũng và xả thải độc hại. Nếu công bố: Tập đoàn sụp đổ, cả tỉnh nghèo đói, gia đình bạn mất nguồn sống, bố mất lương hưu. Nếu im lặng: Môi trường tiếp tục bị đầu độc.",0.0,1.0,1.0,1.0,0.0,0.5,0.625
